node_id,address,leak,manual_address,longitude,latitude,api_check
58054888,"BOOMPJES 40, 3011 XB ROTTERDAM",Paradise Papers,,4.4900698,51.916884,True
58054902,"BORTERHOEVE 2, 3992NB HOUTEN HOLLAND",Paradise Papers,,,,True
58054915,"ACACIALAAN 1, HEESCH 5384 BB",Paradise Papers,,5.5426259,51.7358665,True
58055026,"Buntlaan 93A, 3971 JC Driebergen",Paradise Papers,,5.2995882,52.0552484,True
58055204,"ADOLPH VAN NASSAUSTRAAT 1, ZWIJNDRECHT, 3331BA",Paradise Papers,,4.6455532,51.8172869,True
58055347,"AMSTERDAMSE VEERKADE 138, S-GRAVENHAGE 2512 DJ",Paradise Papers,,4.3167261,52.0761649,True
58055483,"ANNASTRAAT 31, UTRECHT 3512 GP",Paradise Papers,,5.1215777,52.0921505,True
58056284,"ADRIAANSTRAAT 26-2, UTRECHT 3581 SG",Paradise Papers,,5.1345075,52.094678,True
58056416,"CAN LOOSLAAN 78, 3054 BT ROTTERDAM",Paradise Papers,,,,True
58056678,"ALPHENSEBAAN 55, PZ GILZE 5126",Paradise Papers,,,,True
58056918,"AMSTELDIJK NOORD 34 POSTBUS 60, 1190 A B OUDERKERK",Paradise Papers,,,,True
58057432,"ADELAAR 22, VENRAY 5804VZ",Paradise Papers,,5.9651238,51.5350643,True
58057683,"CATTENBROEKERDIJK 4B, WOERDEN 3446 HA",Paradise Papers,,4.911356,52.0821124,True
58057720,"ARNHEMSEWEG 116, EDE 6711",Paradise Papers,,5.6899497,52.041345,True
58057828,"AMBYERSTAAT ZUID 140, MAASTRICHT 6225 AK",Paradise Papers,,,,True
58057846,"AMSTELVEENSEWEG 334-2, AMSTERDAM 1076 CT",Paradise Papers,,4.8572906,52.3457587,True
58057847,"AMSTERDAM ZUIDOOST, 12, HOGEHILWEG, 1101CD",Paradise Papers,,,,True
58058052,"ANNA VAN SAKSENLAAN 71, S-GRAVENHAGE 2593 HW",Paradise Papers,,4.3473923,52.081583,True
58058074,"AKKERBOUWGEWASSEN B.A, DUIT 15, 8305 BB EMMELOORD",Paradise Papers,,,,True
58058182,ACHTERWEG 9 1862 XH BERGEN,Paradise Papers,,4.7158515,52.6633536,True
58058289,"ADRIAN PAUWLAAN 10, 2101AK, HEEMSTEDE",Paradise Papers,,,,True
58058379,ALBERT CUIJPSTRAAT 5 AMERSFOORT 3817 RA AMERSFOORT,Paradise Papers,,5.3885621,52.1482167,True
58058446,"Chinastraat 56, 2408 HE Alphen aan den Rijn",Paradise Papers,,4.657491,52.1210368,True
58058568,CITADEL 44 VP ALMERE 1315,Paradise Papers,,,,True
58058576,"CLAUDE DEBUSSYLAAN 44, AMSTERDAM 1082MD",Paradise Papers,,4.8719134,52.3376711,True
58058692,"BAARSSTRAAT 3I, AMSTERDAM 1075 RT",Paradise Papers,,4.8542037,52.3507037,True
58058713,"BALJUWPLEIN 55, ROTTERDAM 33033XD",Paradise Papers,,,,True
58059216,AMALIA VAN SOLMSIAAN 12 CURACAO SARDEGNA,Paradise Papers,,,,True
58059227,"BEIJEMANSWEG 5, LAREN PE 1251",Paradise Papers,,,,True
58059319,"CLAUDE DEBUSSYLAAN 24, 1082 MD AMSTERDAM",Paradise Papers,,4.871824,52.3377876,True
58059403,"AMSTELDIJK NOORD 39, AMSTELVEEN 1184TD",Paradise Papers,,4.9015027,52.302872,True
58059685,"Anton Pieckhof 17, 3544 MG, Utrech",Paradise Papers,,,,True
58059830,"BIESLOOKVELD 1, SCHIEDAM 3124 VB",Paradise Papers,,4.3745416,51.9467363,True
58059935,"BAARSJESWEG, 1058AE, LA CIOTAT",Paradise Papers,,,,True
58059994,"CYCLOPENSTRAAT 21, ALMERE 1363  TD",Paradise Papers,,5.1491078,52.3583781,True
58060153,"BAKHUIS ROOZENBOOMSTRAAT 24, LEIDEN 2313 RD",Paradise Papers,,4.49808,52.1482512,True
58060159,"BALISTRAAT 80, 2585 XW, THE HAGUE",Paradise Papers,,4.3086055,52.0915105,True
58060180,"BARBARA STROZZILAAN 201, AMSTERDAM 1083HN",Paradise Papers,,4.8854401,52.3365249,True
58060266,"ASSENDELFT, 68, DORPSSTRAAT 1566 AM",Paradise Papers,,,,True
58060376,DE HERKALSI 8 1531 WORMER,Paradise Papers,,,,True
58060377,"DE JONGE GERARD 7, WH AMSTELVEEN 1189",Paradise Papers,,,,True
58060378,"DE LIERHOF, AMSTERDAM 1059 WD",Paradise Papers,,4.844667,52.3509779,True
58060379,"DE LIND, 13A OISTERWIJK 5061HS",Paradise Papers,,5.1952316,51.5809147,True
58060383,"DE WETERING 76, SCHAGEN 1741 DK",Paradise Papers,,4.810567,52.7921763,True
58060522,"BEEKSTRAAT 19, TEGELEN 5931ER",Paradise Papers,,6.1351166,51.3435521,True
58060638,"DEN ILP 195B, 1127 PW, DEN IIP",Paradise Papers,,,,True
58060644,"DENNEWEG, 4 H2, 3735 MR, BOSCH EN DUIM",Paradise Papers,,,,True
58060693,"BLOEMENDAALSESTRAATWEG 14, SANTPOORT-ZUID 2082",Paradise Papers,,4.6303811,52.4130378,True
58060802,"DIEPPELAAN 12, EINDHOVEN 5627PZ",Paradise Papers,,5.4454276,51.4928469,True
58061032,"BONTEKRAAI 29, EMMEN 7827 JB",Paradise Papers,,,,True
58061223,"DORPSSTRAAT 13, 1747 HA TUITJENHORN",Paradise Papers,,4.7487761,52.7360146,True
58061235,"DR. KUYPERLAAN 50, HUIZEN 1272 HS",Paradise Papers,,5.2309814,52.289846,True
58061295,CRUQUIUSWEG 111C AMSTERDAM 1019 AG,Paradise Papers,,4.953835,52.3704181,True
58061338,"BAANHOEK 186, SLIEDRECHT 3361 GN",Paradise Papers,,4.7349117,51.8246891,True
58061455,"DUINDOORNLAAN 2-A, BENTVELD 2116 TL",Paradise Papers,,4.5760318,52.365077,True
58061457,"DUINWEG 90, BUNGALOW 23 NOORDWIJK 2204 AW",Paradise Papers,,,,True
58061489,BISONSPOOR 4003 B MAARSSEN 3600 L.V.,Paradise Papers,,,,True
58061555,"BURGEMEESTER VAN ERPSTRAAT 46, BERGHEM 5351 AX",Paradise Papers,,5.5756327,51.7753225,True
58061556,"BURGEMEESTER VERVERLAAN 7, 2254 BA, VOORSCHOTEN",Paradise Papers,,,,True
58061571,ARNHEMSEWEG 116 EDE 6711 HJ,Paradise Papers,,5.6899497,52.041345,True
58061730,"ARNHEMSE BOVENWEG 140, ZEIST 3708 AH",Paradise Papers,,5.2592357,52.0702833,True
58061810,"DE BORCHT 6, AMSTERDAM 1083 AC",Paradise Papers,,4.891511,52.323689,True
58061814,"DE REGGEE 34, 5626GZ EINDHOVEN",Paradise Papers,,,,True
58061837,"ATRIUM BUILDING, 8TH FLOOR, STRAWINSKYLAAN 3127, AMSTERDAM 1077 ZX",Paradise Papers,,,,True
58061943,"BATHPOLDERWEG 33, 4411 RT, RILLAND",Paradise Papers,,4.2080953,51.4303162,True
58062208,DENNENDIJK 46 WINTERSWIJK 7102 EX,Paradise Papers,,6.7010245,51.9672728,True
58062293,"ATRIUM BUILDING, STRAWINSKYLAAN 3011, 1077ZX, AMSTERDAM",Paradise Papers,,,,True
58062468,DIESTERBAAN 43 6006 TB WEERT,Paradise Papers,,5.6717422,51.2306913,True
58062474,"DIJKSHOORNSEWEG 147 2635 EN, DEN HOORN",Paradise Papers,,4.3274283,52.0060388,True
58062593,"BOEKWEITSTRAAT 4, 7921 LG, ZUIDWOLDE ASKIM",Paradise Papers,,,,True
58062597,"EMMALAAN 6, 3732 GM DE BILT",Paradise Papers,,5.1809126,52.1024484,True
58062613,"ENSCHEDESESTRAAT 336, HENGELO CV 7552 CN",Paradise Papers,,,,True
58062698,"BAARSJESWEG 281, 1058AE, LA CIOTAT",Paradise Papers,,,,True
58062804,"BOVENBERG 74B, 2861BB, BERGAMBACHT",Paradise Papers,,4.8149077,51.9477888,True
58062964,"ESSEBAAN 65, LJ CAPELLE AAN DEN IJSSEL, NETHERLANDS 2908",Paradise Papers,,,,True
58063000,"BREEVAARTHOEK 8, GOUDA",Paradise Papers,,4.7193517,52.0275217,True
58063005,"BRIELSELAAN 85, 3081 AB ROTTERDAM",Paradise Papers,,4.48429,51.8956195,True
58063010,"Broekermeerdijk 29A, Broek in Waterland 1151 CZ",Paradise Papers,,4.9774137,52.429084,True
58063026,DORPSSTRAAT 139 HARMELEN 3481 EC,Paradise Papers,,4.9609541,52.0908606,True
58063027,"DORPSSTRAAT 22, AL ASSENDELFT 1566",Paradise Papers,,,,True
58063058,"DRONTERMEER, 132, PURMEREND 1447 JX",Paradise Papers,,4.9743088,52.4938487,True
58063103,BARBARA STROZZILAAN 101 AMSTERDAM 1083 HN,Paradise Papers,,4.8849717,52.336424,True
58063137,"EUROPALAAN 178, ENSCHEDE 7543 DK",Paradise Papers,,6.8711354,52.2054154,True
58063165,DUIVENWAARDSEDIJK 19 NIEUWE TONGE 3244LG,Paradise Papers,,4.147206,51.7159655,True
58063182,E-COMMERCE PARK VREDENBERG HEELSUMSTRAAT Z/N CURACAO,Paradise Papers,,,,True
58063379,"BARTHOLOMEUS DIAZLAAN 1, EINDHOVEN 5623 RG",Paradise Papers,,5.4784895,51.4555218,True
58063759,"EIKENLAAN 7, 5248BD ROSMALEN",Paradise Papers,,5.3898913,51.7087847,True
58063824,"BLOEMCAMPLAAN 36, 2244 EE WASSENAAR",Paradise Papers,,4.365329,52.1155936,True
58063863,"BETSY PERKSTRAAT 45, VELSEN 1991 TM",Paradise Papers,,4.6649861,52.4343257,True
58063953,"ELBERT MOOYLAAN 72, KORTENHOEF 1241",Paradise Papers,,5.1158527,52.2425026,True
58064213,"ENGWEG 16, LAREN 1251 LL",Paradise Papers,,5.2187275,52.2521408,True
58064269,"BREEVAARTHOEK 8, GOUDA 2805 HH",Paradise Papers,,4.7193517,52.0275217,True
58064549,"BLANCEFLOORSTRAAT 8-III, AMSTERDAM 1055 TB",Paradise Papers,,4.8554549,52.3777308,True
58064736,"BUSSUMMERWEG 37 C, 1261BZ, BLARICUM",Paradise Papers,,5.2278421,52.2729747,True
58064983,"BLOEMCAMPLAAN 48, 2244 EE , WASSENAAR",Paradise Papers,,4.364534,52.1151717,True
58065119,"C/O DE BOELELAAN 7, AMSTERDAM 1083HJ",Paradise Papers,,,,True
58065526,BORGERCOMPAGNE 220 9631 TN,Paradise Papers,,,,True
58065560,BRIELSELAAN 85 ROTTERDAM 3081AB,Paradise Papers,,4.48429,51.8956195,True
58065740,"CANADASTRAAT 16, 7815XZ, EMMEN",Paradise Papers,,6.8957599,52.7915692,True
58065880,"BROEKSTRAAT 8, 5438 NP GASSEL",Paradise Papers,,5.7814242,51.7297257,True
58065896,"BRUNNESTRASSE 24, ACHTHAUSEN HOLARGOS",Paradise Papers,,,,True
58065993,"BYZANTIUMSTREET 68, HAARLEM 2033 EK",Paradise Papers,,,,True
58066161,"CONIFERENHOUT 1, BARENDRECHT 2994GJ",Paradise Papers,,4.5022962,51.8568127,True
58066307,"CARO VAN EYCKWEG 17, ASSEN 9408 CX",Paradise Papers,,6.5178679,53.0031968,True
58066532,"COOLSINGEL 245, ROTTERDAM 3012 AG",Paradise Papers,,4.479731,51.9179523,True
58066533,COOLSINGEL 65 3012 AC ROTTERDAM,Paradise Papers,,4.4784114,51.9221012,True
58066535,"COORNINGLAAN 37, DRUTEN 6652",Paradise Papers,,5.6075329,51.8812788,True
58067345,"CELEBESSTRAAT 41, 2585 TC, THE HAGUE",Paradise Papers,,4.2998562,52.0915348,True
58067451,"CLAUDE DEBUSSYLAAN 17, SOM 2 BUILDING, LEVEL 2, AMSTERDAM 1082MC",Paradise Papers,,,,True
58067551,"DANZIGERKADE 73, AMSTERDAM 1013AP",Paradise Papers,,4.8758951,52.4009837,True
58067899,"DE BOELELAAN 7, AMSTERDAM 1083 HJ",Paradise Papers,,4.8861977,52.334398,True
58067900,De Brei 5 Ingen 4031 JE,Paradise Papers,,5.4861357,51.9532854,True
58067902,"DE ENTREE 99-197, AMSTERDAM 1101HE",Paradise Papers,,,,True
58067910,"DEELERWOUD 15, CL AMERSFOORT 3823",Paradise Papers,,,,True
58068071,"DENNENWEG 1A, 3735MN, BOSCH EN DUIN",Paradise Papers,,5.2429025,52.1149709,True
58068421,"DORPSTRAAT 22, ASSENDELFT AL 1566",Paradise Papers,,,,True
58068422,DORPSTRAAT 46A OISTERWIJK 5061HL,Paradise Papers,,,,True
58068512,"DR. WILLEM DREESWEG 2, SUITE 99, AMSTELVEEN 1185",Paradise Papers,,,,True
58068680,"DE ENTREE, 99-197 1101 HE AMSTERDAM",Paradise Papers,,,,True
58068682,"DE LAIRESSESTRAAT 154, AMSTERDAM 1075 HL",Paradise Papers,,4.8673364,52.3526247,True
58068683,"DE REGGE 34, 5626GZ EINDHOVEN",Paradise Papers,,5.4296342,51.477301,True
58068684,"DE STERKERIJ 7, GOOR 7471RH",Paradise Papers,,6.5864155,52.2375143,True
58068750,"EBBINGEWEG 3A, 2116, EJ BETVELD,",Paradise Papers,,,,True
58068836,"Claudiuslaan 10, 3453 KL, De Meern",Paradise Papers,,5.0244942,52.0823928,True
58068877,"EEMSSTRAAT 28HS, 1079TH, AMSTERDAM",Paradise Papers,,4.9084769,52.3430596,True
58069085,COOLWIJKSEWEG 1A 3218 VC HEENVLIET,Paradise Papers,,4.2454315,51.8681241,True
58069207,"COUPURE 16, 4615NE BERGEN OP ZOOM",Paradise Papers,,4.2800331,51.4911744,True
58069373,"EMILY BRONTESINGEL 45, ARNHEM 6836",Paradise Papers,,5.9050587,51.9402733,True
58069422,EDAM EDAM,Paradise Papers,,5.0562845,52.5119116,True
58069469,"CONSTANTIJNLAAN 9, VUGHT 5263 BL",Paradise Papers,,5.2857249,51.663325,True
58069647,FRANS WOLTERSSTRAAT 6 HORST 5961DV,Paradise Papers,,6.0450127,51.4519649,True
58069653,"FREDERIK ROESKESTRAAT 123, SECOND FLOOR, AMSTERDAM 1076 EE",Paradise Papers,,,,True
58069663,"FRIENSHIPRING 76, NOOTDORP 2631ME",Paradise Papers,,,,True
58069694,EEKELHOF 58 5482 WH SCHIJNDEL,Paradise Papers,,5.4384821,51.6244666,True
58069836,"FUNENPARK 479, AMSTERDAM 1018AK",Paradise Papers,,4.9310223,52.368445,True
58069926,"DE KEMPEN 2, BUDEL 6021PZ",Paradise Papers,,5.5996357,51.2593249,True
58069929,"DE LAMMERT 7, GELDROP 5662HW",Paradise Papers,,5.5526826,51.4256664,True
58069971,"ELMERSLAND 11, VLISSINGEN 4337BW",Paradise Papers,,,,True
58070030,"COUPURE 16, 4615 NE BERGEN OP ZOOM",Paradise Papers,,4.2800331,51.4911744,True
58070204,EMMANSINGEL 25 EINDHOVEN 5611 AZ,Paradise Papers,,,,True
58070526,"DE BREAUTELAAN 2, 5263 GD VUGHT",Paradise Papers,,5.27743,51.6524199,True
58070527,"De Brei 12, 4031 JE, Ingen",Paradise Papers,,5.4854658,51.9533261,True
58070530,DE LAIRESSESTRAAT 119 AMSTERDAM 1075HH,Paradise Papers,,4.8688189,52.3526223,True
58070531,DE LIND 13A 5061 HS OISTERWIJK,Paradise Papers,,5.1952316,51.5809147,True
58070532,"DE REGENT 8, EINDHOVEN 5611HW",Paradise Papers,,5.4742481,51.438391,True
58070534,"DE VELDOVEN 4C, HENDRIK IDO AMBACHT 3342 GR",Paradise Papers,,4.6208506,51.8382573,True
58070607,"DE ZODDE 3, LOOSDRECHT 1231 MA",Paradise Papers,,5.1126985,52.2088626,True
58070626,DELIBESSTRAAT 20 CAPELLE AAN DEN LJSSEL 2901RB,Paradise Papers,,,,True
58070647,"GENTIANEN LAAN 9, OOSTVOORNE VC 3233",Paradise Papers,,,,True
58070678,"GILZEWEG 28A, 4861 AT CHAAM",Paradise Papers,,4.8680958,51.5105062,True
58070836,GLADBACHERSTRASSE 116 DUSSELDORF DUITSLAND 40219,Paradise Papers,,6.752017578577467,51.21236115,True
58070983,"DOCTOR WILLEM DREESWEG 2, SUITE 34a, AMSTERDAM 1185 VB",Paradise Papers,,,,True
58071001,DORPSTRAAT 46A OSITERWIJK 5061 HL,Paradise Papers,,,,True
58071027,"DRENTESTRAAT 24 BG, 1083HK AMSTERDAM",Paradise Papers,,,,True
58071029,"DRENTESTRAAT 24 BG, OEGSTGEEST 1083HK",Paradise Papers,,,,True
58071091,"GOUDA, TURFMARKT 50, NETHERLANDS 2801 HB",Paradise Papers,,,,True
58071166,GROENEZOOM 28 BERKENWOUDE,Paradise Papers,,,,True
58071170,"DRIEHUIZEN 5, VEGHEL 5464 VB",Paradise Papers,,5.5697835,51.6421502,True
58071192,"Duinweg 2, 3849 NJ Hierden",Paradise Papers,,5.6849699,52.3512887,True
58071195,"DUNANTSTRAAT 24, ZOETERMEER 2713VA",Paradise Papers,,4.4875364,52.0553475,True
58071247,FELLINILAAN 108 VP ALMERE 1325,Paradise Papers,,,,True
58071278,"GROTE BEER 35, 8531 MK, LEMMER",Paradise Papers,,5.7127823,52.8492128,True
58071348,"GUSTAV MAHLERPLEN 97-103, AMSTERDAM 1082 MS",Paradise Papers,,,,True
58071361,H.K. POOTSTRAAT 1 VEENENDAAL 3906 WT,Paradise Papers,,5.5220756,52.0241286,True
58071588,"EGELANTIERLAAN 10, OOSTVOORNE 3233VR",Paradise Papers,,4.0907761,51.9063543,True
58071744,"HANDELSWEG 53A, AMSTELVEEN 1181 ZA",Paradise Papers,,4.8661931,52.3013641,True
58071951,"ELZENLAAN 9, ZEGVELD 3474KN",Paradise Papers,,4.8324966,52.1168166,True
58072029,ENTREPOTDOK 173 AMSTERDAM NL-1018 AMSTERDAM,Paradise Papers,,4.9218694,52.3661715,True
58072128,"HERENLAAN 48, HELMOND 5708ZS",Paradise Papers,,5.6126572,51.4586739,True
58072137,"HET LAANTJE 25, NOORDWIJK 2201XS",Paradise Papers,,4.434935,52.2307782,True
58072197,"ESSEBAAN 65, 2908LJ CAPELLE AAN DEN IJSSEL",Paradise Papers,,4.5799546,51.9616411,True
58072495,"HOEVEVELD 29, MOLENHOEK 6584 GH",Paradise Papers,,5.8746636,51.7643325,True
58072560,"EVERTSENLAAN 68, 3843, EM HARDERWIJK",Paradise Papers,,,,True
58072649,"DRIEBERGENLAAN 5, 5242AM, ROSMALEN",Paradise Papers,,5.3580771,51.7064164,True
58073028,DE BEEKLANDEN 50 DM SCHOONEBEEK NL-7761,Paradise Papers,,,,True
58073029,"DE BOELELAAN 7, AMSTERDAM 1083HJ",Paradise Papers,,4.8861977,52.334398,True
58073031,DE BOSKRANE 4 STIENS 9051SN,Paradise Papers,,5.7674429,53.2651425,True
58073032,"DE EENDRACHT 12, DE RIJP 1483 HB",Paradise Papers,,4.8589196,52.5600759,True
58073319,"EEMSSTRAAT 28HS, AMSTERDAM 1079 TH",Paradise Papers,,4.9084769,52.3430596,True
58073320,"EENRUMERMAAR 2, GRONINGEN 9735AD",Paradise Papers,,6.603467,53.2361852,True
58073322,"EIBERGENSTRAAT, 1, PERNIS ROTTERDAM 3195 RE",Paradise Papers,,4.3918286,51.8897653,True
58073608,"INGELANDPAD 1, ROTTERDAM 3077",Paradise Papers,,4.5650035,51.8990237,True
58073671,ESSEBAAN 65 CAPELLE AAN DEN IJSSEL 2908,Paradise Papers,,4.5799546,51.9616411,True
58073782,"ISAAC SWEESLAN, 35, 3342 C.J. HENDRIK IDOL HOECHENSCHWAND",Paradise Papers,,,,True
58073904,"JAN BLANKENWEG 2, GORINCHEM, 4207HN",Paradise Papers,,5.0033607,51.8393267,True
58073905,"JAN STEENLAAN 14, 1412 JV, NARDEN",Paradise Papers,,5.1736623,52.2828749,True
58073932,FREDERIK ROESKESTRAAT 123 - 1HG AMSTERDAM 1076 EE,Paradise Papers,,,,True
58073933,"FREDERIK ROESKESTRAAT 123, SECOND FLOOR, AMSTERDAM 1076EE",Paradise Papers,,,,True
58073985,"EUROPLAAN 2, UTRECHT 3526 KS",Paradise Papers,,,,True
58074257,EDIFICI MILLENIUM 7A 100AD EL TARTER ANDORRA,Paradise Papers,,,,True
58074267,"EERWIJNSTRAAT 3, 7591 GP DENEKAMP, KONIGREICH",Paradise Papers,,,,True
58074353,JOH. VOORHOEVESTRAAT 29 3065 NB ROTTERDAM,Paradise Papers,,,,True
58074355,"JOHANNA WESTERDIJKSTRAAT 2, VELSERBROEK 1991SV",Paradise Papers,,4.667891,52.4321153,True
58074560,"JULIANALAAN 9, ZWAAG 1689 EG",Paradise Papers,,5.0692278,52.66609,True
58074733,"GEDEMPTE ZALMHAVEN, 705 HOGE HEREN, ROTTERDAM 3001 BT",Paradise Papers,,,,True
58074976,ENKHUIZENSTRAAT 37 AMERSFOORT 3826 BP,Paradise Papers,,5.4345885,52.1957486,True
58074977,ENKHUIZENSTRAAT 37 AMERSFOORT 3826BP,Paradise Papers,,5.4345885,52.1957486,True
58075195,"KARSPELDREEF 6 A, AMSTERDAM, 1101CJ",Paradise Papers,,4.9487524,52.3052473,True
58075330,"EUCLIDESLAAN 151, UTRECHT 3584 BS",Paradise Papers,,5.1505773,52.0902724,True
58075448,"GRAAF FLORISTRAAT 35/B, ROTTERDDAM 3032CB",Paradise Papers,,,,True
58075499,"KLAAS KATERSTRAAT 14, AMSTERDAM 1069 RT",Paradise Papers,,4.7955547,52.3507434,True
58075501,"Klapstraat 164, Westervoort 6931 CN",Paradise Papers,,5.9711389,51.9527752,True
58075502,KLEINE-GARTMANPLANTSOEN 10 AMSTERDAM 1017RR,Paradise Papers,,4.8828596266832935,52.36304325,True
58075641,"GRASBEEMD 20, OOSTERHOUT 4907DJ",Paradise Papers,,4.8610112,51.661582,True
58075663,"GROENBURGWAL 55-D, AMSTERDAM 1011 HS",Paradise Papers,,4.898104,52.3683496,True
58075664,"GROENEVELDSEDIJK 15, 1744GE, ST. MAARTEN",Paradise Papers,,,,True
58075665,"GROENLANDSEKADE 111, 3645 BC VINKEVEEN",Paradise Papers,,4.9730702,52.2385331,True
58075765,"KONINGSLAAN 17, AMSTERDAM AMSTERDAM 1075AA",Paradise Papers,,4.8632247,52.3552668,True
58075766,"KONINGSLAAN 34, 1075 AD LA CIOTAT",Paradise Papers,,,,True
58076129,"FUUT 83, BERGEN OP ZOOM 4617JS",Paradise Papers,,4.2656003,51.4816042,True
58076277,GRAVENWEG 777 3065 SC ROTTERDAM,Paradise Papers,,4.5619627,51.9239144,True
58076301,"GUSTAV MAHLERPLEIN 3, AMSTERDAM 1082MS",Paradise Papers,,4.8740698,52.3364492,True
58076302,"GUSTAV MAHLERPLEIN 60, ITO TOREN AMSTERDAM 1082MA",Paradise Papers,,,,True
58076303,"GUSTAV MAHLERPLELN 60-P, ITO TOWER, 7TH FLOOR, AMSTERDAM 1082 MA",Paradise Papers,,,,True
58076319,HAAGWINDE 71 8300 KNOKKE-HEIST,Paradise Papers,,3.272161236375313,51.3408811,True
58076320,"HAAKSBERGWEG 31, SUITE 4, 1101 BP, AMSTERDAM ZUIDOOST",Paradise Papers,,,,True
58076321,"HAALMANSWEG 36, GROENLO, LOCHEM (WOONADRES) 7241",Paradise Papers,,,,True
58076423,"LAAN CORPUS DEN HOORN 200, 9728 JS, HAREN, GRONINGEN",Paradise Papers,,,,True
58076563,"HANZEHOF 5, TIEL 4002 HC",Paradise Papers,,5.4186161,51.894246,True
58076564,"HANZELAAN 95, ZWOLLE 8017 JE",Paradise Papers,,6.0844176,52.5057902,True
58076594,"HAVEN WESTZIJDE 21, BRESKENS 4511 AR",Paradise Papers,,3.5614478,51.3968998,True
58076691,"GUSTAV MAHLERPLEIN 102, 1082 MA, AMSTERDAM",Paradise Papers,,4.8730201,52.337065,True
58076692,"GUSTAV MAHLERPLEIN 60, -P ITO TOWER, AMSTERDAM 1082MA",Paradise Papers,,,,True
58076703,"LANDRELAAN 5, 3055WH, ROTTERDAM",Paradise Papers,,4.504765,51.9655569,True
58076725,"LASSUSLAAN 52D, LL BILTHOVEN 3723",Paradise Papers,,,,True
58077897,HOGE MORSWEG 129 232 HK LEIDEN,Paradise Papers,,,,True
58077906,"HERENGRACHT 182, AMSTERDAM 1016 BR",Paradise Papers,,4.886855,52.3737132,True
58077907,HERENGRACHT 424-III 107 BZ LA CIOTAT,Paradise Papers,,,,True
58077908,"HERIKERBERGWEG 238, AMSTERDAM 1101 CM",Paradise Papers,,4.9418623,52.3080368,True
58077909,"HERIKERBERGWEG 238, LUNAARENA, AMSTERDAM ZUID-OOST 1101CM",Paradise Papers,,,,True
58077910,"HERIKERBERWEG 238, LUNA ARENA, AMSTERDAM ZUIDOOST 1101 CM",Paradise Papers,,,,True
58077979,"HOOGTE KADIJK 33D, ERHAB 1017BE",Paradise Papers,,,,True
58078021,MAGALHAENSPLEIN 27-11 AMSTERDAM 1057 VE,Paradise Papers,,4.8533801,52.3673738,True
58078054,Guido Gezellelaan 80 Hillegom 2182WC,Paradise Papers,,4.5858087,52.2796612,True
58078064,"GUSTAV MAHLERPLEIN 60-P, ITO TOWER, 7TH FLOOR 1082MA, AMSTERDAM",Paradise Papers,,,,True
58078250,HOUTSMASTRAAT 102 DOETINCHEM 7002 KJ,Paradise Papers,,6.3154168,51.9727463,True
58078295,"HANDELSTRAAT 11, VENRAY 5802 HL",Paradise Papers,,5.9906084,51.5215234,True
58078340,"IEPENHOEVE 7, 3438, MR, NIEUWEGEIN",Paradise Papers,,,,True
58078378,"MARIA AUSTRIASTRAAT 684, AMSTERDAM 1087 JC",Paradise Papers,,4.9997021,52.3541297,True
58078472,"HENDRIK VAN BORSSELENKADE 41, AMSTELVEEN 1181AZ",Paradise Papers,,4.8606872,52.3201039,True
58078478,"HERENGRACHT 597, 1017 CE AMSTERDAM",Paradise Papers,,4.898208,52.3654428,True
58078489,"HERTENLAAN, 69 CH ASSEN 9408",Paradise Papers,,,,True
58078704,"HOF VAN ZEVENBERGEN 1A, S-HERTOGENBOSCH 5211  HB",Paradise Papers,,5.3030229,51.6859633,True
58078708,"HOGEWEG 6, JD THE HAGUE 2585",Paradise Papers,,,,True
58078725,"HOOGTE KADIJK 33D, ERHAB 101BE",Paradise Papers,,,,True
58078813,"HOOFDDORP, HOOFDDORP 2132HR",Paradise Papers,,,,True
58079172,MIDDENWEG 21 HEERHUGOWARRD 1703 RA,Paradise Papers,,,,True
58079303,"GEDEMPTE, BURGWAL 37C, HAGUE 2512BS",Paradise Papers,,,,True
58079307,"GELDERLANDPLEIN 75-L, AMSTERDAM 1082LV",Paradise Papers,,4.8776609,52.3315145,True
58079358,"GERARD DE BONDSTRAAT, 5017 GT TILBURG",Paradise Papers,,,,True
58079441,"FRED. ROESKESTRAAT 123 I, AMSTERDAM 1076EE",Paradise Papers,,4.8594224,52.340987,True
58079442,"FRED. ROESKESTRAAT 97F, AMSTERDAM 1076EC",Paradise Papers,,4.8635454,52.3409704,True
58079518,"FLUESSENLAAN 44, AMSTERDAM 1060 PP",Paradise Papers,,4.777936,52.3492323,True
58079520,"FOKKERWEG 300,1438 AN OUDE MEER, PO BOX 728, HOOFDDORPTHE 2130 AS",Paradise Papers,,,,True
58080115,"GOEMAN BORGESIUSSTRAAT, 46 VLISSINGEN 4384 JR",Paradise Papers,,3.5493282,51.4618961,True
58080139,"GOTLANDSTRAAT 38, 7418 AX DEVENTER, ZUTPHEN",Paradise Papers,,,,True
58080189,GRAAF WILLEM DE OUDELAAN 31 1412 AM NAARDEN NAARDEN,Paradise Papers,,5.156638,52.2868441,True
58080231,JACOB VAN LENNEPKADIE 271E AMSTERDAM 1054ZT,Paradise Papers,,,,True
58080232,JACOBA VAN BEIERENSTAAT 3 3132JN VLAARDINGEN,Paradise Papers,,,,True
58080248,"JAN BLANKENWEG 2, GORINCHEM 4207 HN",Paradise Papers,,5.0033607,51.8393267,True
